symbol,direction,entry_time,entry_price,exit_time,exit_price,contracts,pnl,exit_reason
MNQ,-1,2026-01-13 08:10:00+00:00,25902.75,2026-01-13 08:20:00+00:00,25920.861865755287,4,-147.37492604229598,trail
MNQ,-1,2026-01-13 08:30:00+00:00,25897.75,2026-01-13 09:00:00+00:00,25917.23048583745,3,-118.74291502468928,trail
MNQ,-1,2026-01-13 10:10:00+00:00,25877.75,2026-01-13 10:35:00+00:00,25892.559913364075,2,-60.479653456301314,trail
MNQ,1,2026-01-13 11:55:00+00:00,25901.0,2026-01-13 12:55:00+00:00,25899.082454438085,3,-13.365273371491057,trail
MNQ,-1,2026-01-13 15:25:00+00:00,25842.25,2026-01-13 15:50:00+00:00,25885.95390963873,1,-88.02781927746139,trail
MNQ,-1,2026-01-13 16:50:00+00:00,26015.75,2026-01-13 17:50:00+00:00,25898.9,1,233.07999999999709,target
MNQ,-1,2026-01-13 18:05:00+00:00,25873.75,2026-01-13 19:50:00+00:00,25873.4744991781,1,-0.06899835620162775,trail
MNQ,1,2026-01-13 20:50:00+00:00,25890.0,2026-01-13 21:55:00+00:00,25896.063460881196,1,11.506921762392158,trail
MNQ,1,2026-01-14 00:10:00+00:00,25916.25,2026-01-14 01:10:00+00:00,25902.792184872942,3,-82.6068907623479,trail
MNQ,-1,2026-01-14 01:45:00+00:00,25884.75,2026-01-14 02:15:00+00:00,25896.79910671863,3,-74.15464031178213,trail
MNQ,-1,2026-01-14 04:50:00+00:00,25881.75,2026-01-14 06:10:00+00:00,25857.82497010861,2,94.46011956556119,trail
MNQ,-1,2026-01-14 10:10:00+00:00,25833.25,2026-01-14 10:20:00+00:00,25795.75173757739,2,148.75304969044169,trail
MNQ,-1,2026-01-14 10:20:00+00:00,25773.0,2026-01-14 10:30:00+00:00,25772.756600258057,1,-0.1332005161140114,trail
MNQ,1,2026-01-14 13:20:00+00:00,25791.25,2026-01-14 13:30:00+00:00,25765.066050687587,1,-52.98789862482692,trail
MNQ,-1,2026-01-14 20:35:00+00:00,25627.5,2026-01-15 06:15:00+00:00,25677.777883331593,2,-202.35153332637333,stop
MNQ,1,2026-01-15 13:00:00+00:00,25862.75,2026-01-15 13:30:00+00:00,25856.26962377982,2,-27.16150488072366,trail
MNQ,1,2026-01-15 13:45:00+00:00,25908.5,2026-01-15 14:30:00+00:00,25915.12203474065,1,12.62406948129763,trail
MNQ,-1,2026-01-15 19:00:00+00:00,25842.5,2026-01-15 23:00:00+00:00,25714.39314044896,1,255.59371910208108,trail
MNQ,1,2026-01-16 01:05:00+00:00,25770.75,2026-01-16 01:20:00+00:00,25754.38793999768,2,-66.68824000928201,trail
MNQ,1,2026-01-16 01:30:00+00:00,25779.75,2026-01-16 03:45:00+00:00,25784.987998887034,2,19.71199554813735,trail
MNQ,1,2026-01-16 04:15:00+00:00,25806.0,2026-01-16 04:40:00+00:00,25794.79351597425,5,-115.16484025751706,trail
MNQ,1,2026-01-16 07:45:00+00:00,25835.25,2026-01-16 08:00:00+00:00,25826.080492802215,3,-56.87704318670818,trail
MNQ,1,2026-01-16 08:00:00+00:00,25839.5,2026-01-16 08:10:00+00:00,25826.289029030628,3,-81.1258258162337,trail
MNQ,-1,2026-01-16 08:35:00+00:00,25802.0,2026-01-16 08:45:00+00:00,25816.971059200896,2,-61.12423680358392,trail
MNQ,1,2026-01-16 10:30:00+00:00,25849.25,2026-01-16 11:40:00+00:00,25850.59472965121,3,6.208377907256946,trail
MNQ,-1,2026-01-16 12:50:00+00:00,25816.75,2026-01-16 13:30:00+00:00,25830.382749085315,2,-55.77099634125829,trail
MNQ,1,2026-01-16 14:25:00+00:00,25868.25,2026-01-16 14:30:00+00:00,25849.942236947816,1,-37.23552610436774,trail
MNQ,-1,2026-01-16 14:50:00+00:00,25785.25,2026-01-16 14:55:00+00:00,25785.6996466631,1,-1.5192933261979489,trail
MNQ,-1,2026-01-19 03:20:00+00:00,25380.5,2026-01-19 03:35:00+00:00,25390.20740892801,2,-40.06963571204164,trail
MNQ,1,2026-01-19 05:20:00+00:00,25402.25,2026-01-19 05:50:00+00:00,25394.86671945526,3,-46.15968326842936,trail
MNQ,-1,2026-01-19 07:00:00+00:00,25372.75,2026-01-19 07:10:00+00:00,25379.614059574018,2,-28.696238296072114,trail
MNQ,-1,2026-01-19 07:35:00+00:00,25337.5,2026-01-19 08:00:00+00:00,25359.510569612576,1,-44.64113922515127,trail
MNQ,1,2026-01-19 12:35:00+00:00,25322.25,2026-01-19 13:15:00+00:00,25316.793933839817,2,-23.064264640730688,trail
MNQ,-1,2026-01-19 14:30:00+00:00,25266.0,2026-01-19 14:50:00+00:00,25276.81375105432,1,-22.24750210864033,trail
MNQ,-1,2026-01-20 00:05:00+00:00,25348.5,2026-01-20 00:35:00+00:00,25359.72640008992,1,-23.07280017983896,trail
MNQ,-1,2026-01-20 04:55:00+00:00,25380.75,2026-01-20 05:05:00+00:00,25391.246915902397,2,-43.22766360958689,trail
MNQ,-1,2026-01-20 06:05:00+00:00,25357.5,2026-01-20 06:30:00+00:00,25308.88633711314,2,193.21465154743578,trail
MNQ,-1,2026-01-20 08:00:00+00:00,25254.75,2026-01-20 08:10:00+00:00,25276.15812362001,1,-43.436247240021764,trail
MNQ,1,2026-01-20 12:10:00+00:00,25247.75,2026-01-20 13:10:00+00:00,25235.47839905062,1,-25.163201898763074,trail
MNQ,-1,2026-01-20 23:50:00+00:00,25107.5,2026-01-21 00:05:00+00:00,25141.52912635367,1,-68.67825270734204,trail
MNQ,1,2026-01-21 03:15:00+00:00,25221.0,2026-01-21 03:45:00+00:00,25200.792495603382,2,-82.07001758647151,trail
MNQ,1,2026-01-21 07:15:00+00:00,25243.0,2026-01-21 07:45:00+00:00,25224.66317898734,2,-74.58728405064379,trail
MNQ,-1,2026-01-21 09:20:00+00:00,25189.25,2026-01-21 10:00:00+00:00,25161.52381360857,2,109.6647455657128,trail
MNQ,-1,2026-01-21 11:35:00+00:00,25115.0,2026-01-21 11:45:00+00:00,25111.849531073298,1,5.680937853404321,trail
MNQ,-1,2026-01-21 11:45:00+00:00,25089.25,2026-01-21 12:05:00+00:00,25068.864311139954,1,40.15137772009155,trail
MNQ,-1,2026-01-21 17:35:00+00:00,25200.75,2026-01-21 17:55:00+00:00,25258.6105962917,1,-116.34119258339808,trail
MNQ,1,2026-01-22 00:15:00+00:00,25572.0,2026-01-22 02:25:00+00:00,25578.590231315633,1,12.560462631265983,trail
MNQ,-1,2026-01-22 05:40:00+00:00,25543.5,2026-01-22 06:00:00+00:00,25548.091081150877,2,-19.604324603506246,trail
MNQ,-1,2026-01-22 06:05:00+00:00,25516.75,2026-01-22 06:10:00+00:00,25512.332943792957,1,8.214112414086122,trail
MNQ,-1,2026-01-22 06:10:00+00:00,25488.0,2026-01-22 06:30:00+00:00,25511.065225041224,1,-46.750450082448076,trail
MNQ,1,2026-01-22 07:40:00+00:00,25588.0,2026-01-22 10:10:00+00:00,25683.929924361302,1,191.2398487226045,trail
MNQ,1,2026-01-22 13:00:00+00:00,25706.5,2026-01-22 13:10:00+00:00,25678.09040006485,2,-114.87839974059374,trail
