date,symbol,instrument_id,open,high,low,close,volume
2020-12-07,MNQZ0,17706,12545.25,12612.25,12475.0,12576.0,633000
2020-12-07,MNQZ0-MNQH1,95846,-2.3,-2.0,-2.9,-2.0,136
2020-12-08,MNQH1,6227,12573.5,12670.0,12500.5,12646.5,3683
2020-12-08,MNQM1,9485,12554.25,12640.25,12495.0,12638.0,641
2020-12-08,MNQZ0,17706,12575.75,12674.75,12502.5,12648.0,721319
2020-12-08,MNQZ0-MNQH1,95846,-2.45,-1.8,-2.6,-2.45,143
2020-12-09,MNQH1,6227,12647.0,12663.75,12306.0,12360.75,7818
2020-12-09,MNQM1,9485,12646.25,12654.0,12295.0,12348.0,474
2020-12-09,MNQU1,3601,12608.0,12637.5,12310.0,12310.0,6
2020-12-09,MNQZ0,17706,12648.25,12665.75,12306.5,12364.0,1244395
2020-12-09,MNQZ0-MNQH1,95846,-2.65,-1.2,-2.65,-1.4,269
2020-12-09,MNQZ0-MNQM1,77547,-15.0,-15.0,-15.0,-15.0,10
2020-12-10,MNQH1,6227,12363.25,12447.5,12217.0,12402.0,38830
2020-12-10,MNQM1,9485,12352.25,12432.0,12209.5,12377.5,307
2020-12-10,MNQU1,3601,12333.25,12397.0,12245.0,12397.0,6
2020-12-10,MNQZ0,17706,12364.0,12449.0,12218.0,12404.0,1051432
2020-12-10,MNQZ0-MNQH1,95846,-1.6,-0.9,-2.1,-0.9,300
2020-12-10,MNQZ0-MNQM1,77547,-15.9,-15.9,-15.9,-15.9,2
2020-12-11,MNQH1,6227,12401.75,12413.5,12233.75,12367.25,471454
2020-12-11,MNQH1-MNQM1,77550,-14.95,-14.95,-14.95,-14.95,1
2020-12-11,MNQM1,9485,12394.5,12395.0,12220.0,12362.5,146
2020-12-11,MNQU1,3601,12255.0,12262.25,12255.0,12262.25,2
2020-12-11,MNQZ0,17706,12405.0,12414.5,12234.25,12368.25,391889
2020-12-11,MNQZ0-MNQH1,95846,-0.9,0.6,-1.5,0.35,802
2020-12-13,MNQH1,6227,12393.75,12443.25,12393.75,12417.25,7783
2020-12-13,MNQM1,9485,12402.5,12414.75,12390.0,12390.0,20
2020-12-13,MNQZ0,17706,12392.75,12445.0,12392.75,12417.0,6590
2020-12-13,MNQZ0-MNQH1,95846,0.65,2.25,-0.2,1.1,438
2020-12-14,MNQH1,6227,12417.75,12549.75,12388.75,12480.25,573873
2020-12-14,MNQH1-MNQM1,77550,-15.5,-15.5,-15.5,-15.5,6
2020-12-14,MNQM1,9485,12400.0,12532.75,12380.0,12465.5,341
2020-12-14,MNQU1,3601,12421.0,12421.0,12421.0,12421.0,1
2020-12-14,MNQZ0,17706,12417.5,12549.25,12386.5,12474.5,232444
2020-12-14,MNQZ0-MNQH1,95846,1.0,7.2,0.7,7.2,1776
2020-12-15,MNQH1,6227,12481.0,12611.5,12423.5,12595.75,626764
2020-12-15,MNQH1-MNQM1,77550,-15.95,-15.95,-15.95,-15.95,1
2020-12-15,MNQM1,9485,12459.75,12592.0,12426.75,12576.75,393
2020-12-15,MNQU1,3601,12554.0,12554.0,12554.0,12554.0,1
2020-12-15,MNQZ0,17706,12474.75,12607.0,12417.0,12593.0,187014
2020-12-15,MNQZ0-MNQH1,95846,6.85,10.5,2.2,2.2,1952
2020-12-16,MNQH1,6227,12595.75,12704.75,12571.25,12683.5,567737
2020-12-16,MNQH1-MNQM1,77550,-15.7,-15.7,-15.7,-15.7,1
2020-12-16,MNQM1,9485,12580.75,12688.0,12560.0,12670.25,683
2020-12-16,MNQU1,3601,12602.0,12660.0,12570.0,12660.0,5
2020-12-16,MNQZ0,17706,12593.0,12700.0,12567.0,12678.25,110455
2020-12-16,MNQZ0-MNQH1,95846,2.25,6.25,1.65,5.5,1909
2020-12-17,MNQH1,6227,12683.5,12766.75,12672.0,12750.75,551206
2020-12-17,MNQH1-MNQM1,77550,-15.9,-12.75,-15.9,-12.75,2
2020-12-17,MNQM1,9485,12662.75,12752.25,12656.75,12731.0,532
2020-12-17,MNQU1,3601,12678.75,12729.75,12678.75,12729.75,3
2020-12-17,MNQZ0,17706,12678.25,12766.5,12667.5,12750.75,54104
2020-12-17,MNQZ0-MNQH1,95846,5.5,5.5,-1.2,0.15,1070
2020-12-17,MNQZ0-MNQM1,77547,-15.5,-15.25,-15.5,-15.25,3
2020-12-18,MNQH1,6227,12750.75,12789.25,12610.0,12749.0,747146
2020-12-18,MNQH1-MNQM1,77550,-12.0,-12.0,-13.0,-12.95,22
2020-12-18,MNQM1,9485,12725.0,12771.25,12597.75,12739.75,970
2020-12-18,MNQU1,3601,12720.0,12728.75,12661.25,12661.25,6
2020-12-18,MNQZ0,17706,12750.75,12820.0,12710.0,12820.0,6372
2020-12-18,MNQZ0-MNQH1,95846,0.15,0.5,-6.0,-1.25,98
2020-12-18,MNQZ1,1447,12622.0,12622.0,12594.0,12594.0,2
2020-12-20,MNQH1,6227,12756.0,12783.5,12725.0,12749.75,13859
2020-12-20,MNQM1,9485,12750.0,12750.0,12715.0,12739.75,40
2020-12-21,MNQH1,6227,12749.5,12775.0,12461.0,12702.0,1055918
2020-12-21,MNQM1,9485,12739.0,12757.75,12447.0,12688.5,1247
2020-12-21,MNQU1,3601,12712.5,12731.25,12528.5,12667.5,12
2020-12-22,MNQH1,6227,12702.25,12760.0,12593.75,12721.0,845842
2020-12-22,MNQM1,9485,12689.0,12744.0,12577.5,12705.0,1171
2020-12-22,MNQU1,3601,12710.25,12710.25,12588.75,12690.25,19
2020-12-23,MNQH1,6227,12720.75,12739.0,12621.5,12655.5,597991
2020-12-23,MNQH1-MNQM1,77550,-15.0,-15.0,-15.35,-15.35,30
2020-12-23,MNQM1,9485,12700.25,12722.0,12607.0,12635.75,900
2020-12-23,MNQU1,3601,12690.25,12690.25,12630.0,12630.0,7
2020-12-24,MNQH1,6227,12655.75,12724.0,12631.5,12704.75,282466
2020-12-24,MNQM1,9485,12638.25,12708.0,12628.0,12689.0,375
2020-12-24,MNQU1,3601,12661.5,12681.0,12661.5,12681.0,2
2020-12-27,MNQH1,6227,12677.0,12751.0,12651.75,12735.0,12756
2020-12-27,MNQM1,9485,12700.0,12735.0,12700.0,12722.5,67
2020-12-28,MNQH1,6227,12735.0,12855.75,12725.25,12852.5,516995
2020-12-28,MNQH2,7575,12830.0,12830.0,12830.0,12830.0,1
2020-12-28,MNQM1,9485,12724.25,12837.0,12714.75,12835.0,933
2020-12-28,MNQU1,3601,12735.0,12820.0,12735.0,12820.0,15
