date,open,high,low,close,volume,instrument_id
2020-11-20,11938.0,12021.5,11873.25,11912.0,713308,17706
2020-11-22,11907.75,11935.5,11882.5,11932.25,11426,17706
2020-11-23,11932.0,12001.75,11808.25,11952.75,780302,17706
2020-11-24,11952.5,12128.25,11872.5,12127.0,673668,17706
2020-11-25,12126.5,12187.0,12078.5,12180.5,640940,17706
2020-11-26,12180.5,12222.5,12126.5,12155.5,137586,17706
2020-11-27,12155.5,12307.75,12137.0,12274.5,378962,17706
2020-11-29,12286.25,12336.75,12286.0,12317.75,14383,17706
2020-11-30,12317.75,12350.5,12085.75,12349.75,932580,17706
2020-12-01,12349.75,12512.5,12334.0,12451.75,947676,17706
2020-12-02,12451.75,12486.0,12313.75,12467.0,852967,17706
2020-12-03,12466.75,12540.25,12443.5,12486.0,714377,17706
2020-12-04,12486.5,12535.5,12448.5,12511.0,588089,17706
2020-12-06,12523.75,12569.0,12522.5,12545.5,15017,17706
2020-12-07,12545.25,12612.25,12475.0,12576.0,633000,17706
2020-12-08,12575.75,12674.75,12502.5,12648.0,721319,17706
2020-12-09,12648.25,12665.75,12306.5,12364.0,1244395,17706
2020-12-10,12364.0,12449.0,12218.0,12404.0,1051432,17706
2020-12-11,12405.0,12414.5,12234.25,12368.25,391889,17706
2020-12-13,12392.75,12445.0,12392.75,12417.0,6590,17706
2020-12-14,12417.5,12549.25,12386.5,12474.5,232444,17706
2020-12-15,12474.75,12607.0,12417.0,12593.0,187014,17706
2020-12-16,12593.0,12700.0,12567.0,12678.25,110455,17706
2020-12-17,12678.25,12766.5,12667.5,12750.75,54104,17706
2020-12-18,12750.75,12820.0,12710.0,12820.0,6372,17706
2020-12-20,12756.0,12783.5,12725.0,12749.75,13859,6227
2020-12-21,12749.5,12775.0,12461.0,12702.0,1055918,6227
2020-12-22,12702.25,12760.0,12593.75,12721.0,845842,6227
2020-12-23,12720.75,12739.0,12621.5,12655.5,597991,6227
2020-12-24,12655.75,12724.0,12631.5,12704.75,282466,6227
2020-12-27,12677.0,12751.0,12651.75,12735.0,12756,6227
2020-12-28,12735.0,12855.75,12725.25,12852.5,516995,6227
2020-12-29,12852.5,12918.25,12807.75,12845.25,675208,6227
2020-12-30,12846.25,12909.75,12820.5,12849.25,487357,6227
2020-12-31,12850.0,12895.5,12796.25,12885.0,372700,6227
2021-01-03,12888.25,12905.0,12852.25,12864.5,14426,6227
2021-01-04,12864.5,12960.0,12522.0,12675.5,910435,6227
2021-01-05,12675.25,12810.0,12611.75,12795.5,790064,6227
2021-01-06,12795.25,12844.5,12491.25,12673.5,1327034,6227
2021-01-07,12673.25,12958.75,12656.5,12939.0,787396,6227
2021-01-08,12939.25,13125.25,12927.5,13125.25,945335,6227
2021-01-10,13098.75,13105.5,13070.5,13083.25,12991,6227
2021-01-11,13082.25,13095.75,12872.0,12922.75,819338,6227
2021-01-12,12923.0,12959.0,12767.0,12897.5,686761,6227
2021-01-13,12897.75,13003.0,12820.5,12970.75,588938,6227
2021-01-14,12971.25,13028.75,12880.75,12917.75,625455,6227
2021-01-15,12917.25,12930.75,12743.25,12764.5,769568,6227
2021-01-17,12774.0,12796.25,12734.0,12746.75,18367,6227
2021-01-18,12746.25,12835.25,12727.0,12832.25,153072,6227
2021-01-19,12832.0,13056.25,12831.75,13050.5,697278,6227
2021-01-20,13050.25,13327.25,13018.0,13315.25,633211,6227
2021-01-21,13314.75,13423.75,13283.0,13384.5,672924,6227
2021-01-22,13384.0,13396.0,13300.0,13352.5,628286,6227
2021-01-24,13366.0,13408.75,13365.5,13398.75,10779,6227
2021-01-25,13398.75,13555.0,13189.0,13462.75,1107987,6227
2021-01-26,13462.25,13599.75,13380.75,13560.0,868135,6227
2021-01-27,13560.25,13573.0,12882.5,12978.75,1303612,6227
2021-01-28,12979.0,13394.0,12906.25,13137.5,1198668,6227
2021-01-29,13137.75,13166.25,12830.0,12871.5,1697036,6227
2021-01-31,12850.0,12862.75,12726.75,12794.0,40016,6227
2021-02-01,12794.5,13276.5,12783.5,13262.0,1017833,6227
2021-02-02,13261.5,13515.0,13231.5,13488.25,792674,6227
2021-02-03,13488.75,13584.25,13387.0,13444.0,835725,6227
2021-02-04,13444.0,13572.0,13345.75,13553.75,635026,6227
2021-02-05,13553.0,13638.5,13519.25,13603.75,597420,6227
2021-02-07,13620.75,13646.5,13604.75,13638.75,11392,6227
2021-02-08,13639.25,13698.0,13596.0,13681.5,619150,6227
2021-02-09,13682.0,13735.25,13634.0,13687.5,587423,6227
2021-02-10,13687.75,13769.25,13517.25,13653.75,972392,6227
2021-02-11,13654.0,13744.0,13613.5,13731.0,812496,6227
2021-02-12,13731.5,13822.5,13646.0,13821.75,563146,6227
2021-02-14,13829.0,13848.0,13819.0,13825.75,7556,6227
2021-02-15,13826.25,13879.25,13823.0,13858.0,88616,6227
2021-02-16,13857.75,13900.75,13715.75,13731.5,789682,6227
2021-02-17,13731.0,13785.5,13543.0,13703.0,858842,6227
2021-02-18,13704.0,13724.75,13468.75,13615.5,940659,6227
2021-02-19,13615.5,13729.0,13534.25,13572.0,894808,6227
2021-02-21,13584.5,13618.0,13548.25,13592.0,19720,6227
2021-02-22,13592.0,13629.0,13215.0,13228.5,1132075,6227
2021-02-23,13228.5,13335.75,12757.5,13169.0,1589278,6227
2021-02-24,13168.75,13339.0,12958.0,13328.0,1281002,6227
2021-02-25,13328.5,13354.25,12756.25,12778.25,1908615,6227
2021-02-26,12778.25,13089.75,12663.25,12912.0,1848654,6227
2021-02-28,12955.75,13008.75,12946.75,13004.25,29074,6227
2021-03-01,13004.25,13328.0,12996.75,13318.25,1006911,6227
2021-03-02,13318.0,13326.0,13048.0,13094.5,1084915,6227
2021-03-03,13094.75,13191.0,12582.75,12594.0,1471380,6227
2021-03-04,12593.25,12797.0,12306.25,12407.0,2093999,6227
2021-03-05,12406.5,12697.75,12207.5,12659.25,1768240,6227
2021-03-07,12714.0,12761.25,12657.0,12670.25,31284,6227
2021-03-08,12670.75,12715.75,12283.75,12371.25,1735361,6227
2021-03-09,12371.0,12867.25,12325.5,12809.5,1197948,6227
2021-03-10,12809.75,12993.0,12704.25,12770.5,1459453,6227
2021-03-11,12770.25,13119.5,12724.25,13069.5,1130817,6227
2021-03-12,13069.0,13095.0,12767.75,12934.25,638853,6227
2021-03-14,12939.0,12976.25,12920.75,12960.75,11909,6227
2021-03-15,12960.25,13099.0,12872.75,13064.0,300932,6227
2021-03-16,13064.0,13296.75,13056.75,13158.25,243370,6227
2021-03-17,13158.5,13283.0,12946.25,13235.0,214145,6227
