symbol,split,tail,horizon_bars,insufficient,ks_stat,ks_p_value,skew_diff_obs,skew_diff_perm_p,skew_diff_boot_ci_lo,skew_diff_boot_ci_hi,event_n,event_insufficient,event_mean_bps,event_median_bps,event_std_bps,event_skew,event_kurtosis,event_p5_bps,event_p10_bps,event_p25_bps,event_p75_bps,event_p90_bps,event_p95_bps,event_prob_large_positive,event_prob_large_negative,event_upside_tail_mean_bps,event_downside_tail_mean_bps,event_mean_abs_bps,baseline_n,baseline_insufficient,baseline_mean_bps,baseline_median_bps,baseline_std_bps,baseline_skew,baseline_kurtosis,baseline_p5_bps,baseline_p10_bps,baseline_p25_bps,baseline_p75_bps,baseline_p90_bps,baseline_p95_bps,baseline_prob_large_positive,baseline_prob_large_negative,baseline_upside_tail_mean_bps,baseline_downside_tail_mean_bps,baseline_mean_abs_bps
MNQ,discovery,bottom,20,False,0.03578080127384913,0.027348685490805765,-1.8867485798762735,0.5862068965517241,-5.637083602454924,1.5907796624259047,2280,False,0.21720108719395742,1.8879898495338665,38.51201689876873,-0.8424430405300577,18.788569251421603,-54.47371345156826,-35.40447856577333,-11.469001666291334,14.596450630461334,34.48694136635021,53.182496607504845,0.1206140350877193,0.12456140350877193,58.60203663784085,-64.37956744731393,23.15976533428722,6170,False,0.6717671147497111,1.2271475579206381,35.3401258303204,1.0443055393462157,60.04300563760192,-46.8196374124623,-28.91246678019876,-9.761638554094954,12.316679737633951,29.699138653648266,45.89033175246827,0.1,0.1,58.580233885752776,-61.70827261111229,20.069910685078966
MNQ,discovery,bottom,40,False,0.030054089941614105,0.276761610864724,-2.3868730467272172,0.6571714142928535,-6.48457776090722,1.6701573536919065,1660,False,-0.0035256160870176193,2.3406192025587913,52.97852169640919,-1.1740546741622626,16.900471494671514,-78.55370531483969,-48.58622580480654,-16.7557678266092,20.796225357845866,46.73117478256481,71.60836652519156,0.10963855421686747,0.12048192771084337,83.29826435716853,-91.01640024344792,32.08369517393282,3085,False,1.3453179966832176,2.6581605528974706,50.363757151077046,1.2128183725649548,62.377299105899155,-67.47553614294065,-40.94918581838501,-13.961400832991355,19.672049503840494,44.64639492150546,67.4993144409783,0.10016207455429497,0.10016207455429497,81.57642915206137,-88.18173699265705,28.955852628423806
MNQ,discovery,bottom,60,False,0.020732610467911524,0.8735129280606094,-2.6598367551181106,0.5017491254372813,-5.951771453848751,0.6087804430259374,1303,False,-0.04384070563785205,3.2659282040126136,61.20632275013241,-1.239658924875637,8.748343745126583,-99.64893675867226,-58.077853044114384,-20.33719915613186,26.992909821301758,57.136150418167084,85.02332870254341,0.10360706062931696,0.1128165771297007,97.40543292855801,-115.52124427036831,38.82133000083559,2056,False,2.018742440235805,2.904228331278569,63.866555803001724,1.420177830242474,45.12757708141681,-86.4723620031313,-52.73788804864898,-19.612223857055078,25.462643972793963,55.724999128353716,85.87760832426238,0.10019455252918288,0.10019455252918288,106.74550758330585,-110.96630127017109,37.61007597587436
MNQ,discovery,bottom,100,False,0.032204125373081455,0.6314684742515777,-0.9057159590762198,0.8030984507746127,-6.03575368348739,4.520556151837675,915,False,2.0598974969799833,4.845360824741185,86.75542825077903,1.2121335067712493,30.677547946381317,-127.03090103642234,-75.74212135945713,-29.50620792165015,34.340783868876954,79.56886491941839,115.2900520735191,0.10382513661202186,0.10273224043715846,141.2049494821577,-151.3754314617232,51.73674230716729,1234,False,3.3916932002140956,5.130206084816846,83.41364934570399,2.117849465847469,50.39445826452443,-110.91487483950586,-73.80494538763404,-25.899178581172688,35.90015011140202,79.10796019575717,114.87530907461681,0.10048622366288493,0.10048622366288493,139.39196384053565,-141.28728751465167,50.20355942640826
NQ,discovery,top,5,False,0.014995394132965911,0.27670283934122186,0.3374394437802393,0.9160419790104948,-5.060190662143207,5.508621009019458,5311,False,0.21104064502930764,0.20813387170637299,16.604935077944376,0.8195868951634474,99.10894906723338,-20.197184769852882,-13.054148608427907,-5.265273374424062,5.4103043197417655,13.051532502525998,20.885047633613098,0.09282620975334212,0.09621540199585765,28.4196541275611,-26.917709846448613,9.068598861740565,24673,False,0.16820752857369425,0.3170342502678558,17.732948047144752,0.4821474513832081,88.86301611010364,-22.267479056740314,-13.501074417546553,-4.990466928559423,5.697356426617173,13.899749714521013,22.03736588380467,0.10002837109390832,0.10002837109390832,28.75507674902843,-29.801241781372507,9.671561201063017
NQ,discovery,top,10,False,0.015368330970828348,0.47092723405227477,3.0643440510885878,0.351824087956022,-1.8787302880760424,7.155036650146469,3983,False,0.8217905635735084,0.5184167552285679,23.261967848919817,2.885505061277432,69.48370954643862,-27.44803767921866,-17.840621405290857,-7.206311750883598,8.207705278611144,19.514286258282446,30.631798556739895,0.09389907105197087,0.08762239517951292,41.51678636235504,-38.87302011100519,13.015409594706218,12336,False,0.3357895237498376,0.5717117628978308,24.889522713093932,-0.17883898981115579,65.08740414992332,-31.975889962692627,-19.452796921498596,-7.1975333172735745,8.516919115371667,20.312507970903226,32.77212714283995,0.10003242542153049,0.10003242542153049,41.39366279726513,-43.18564553962045,14.06367909546769
NQ,discovery,top,20,False,0.01578825067847032,0.6983704186256433,3.2684498997360354,0.3798100949525237,-3.4268647504861156,8.624860727293495,2922,False,1.5741761562944445,1.2208411966163624,35.35312382993726,3.8528935311782986,108.45948125430108,-41.66356549330013,-25.665069903608284,-10.269488689672867,11.91830069713462,29.65843826638072,44.09970129550344,0.09822039698836413,0.08726899383983573,60.21509259429468,-57.80871736978427,19.22149547626578,6168,False,0.6711191928720612,1.2623453529603257,35.095177538719696,0.584443631442263,47.86055552780399,-48.72937131094063,-27.995100964962493,-10.401644391421216,12.600652065536956,30.151671801163186,46.09358199693745,0.10003242542153049,0.10003242542153049,59.176443385116784,-61.71274280665517,20.231267759469397
NQ,discovery,top,40,False,0.014066441155192304,0.9669033770194768,1.7215162952245828,0.7331334332833583,-3.9995418692275755,6.865998049150115,1990,False,1.7929231216686685,1.8881005507209725,52.15636201698684,2.1971249980212857,84.47243581601765,-65.08421552789368,-41.78192815244663,-15.296930139285791,19.544700608387643,42.285418818438735,64.31376834716339,0.08894472361809046,0.09346733668341708,89.6637091082956,-85.5452721921348,28.934395704219035,3084,False,1.3446653687933754,1.7633807130235102,50.12242882130176,0.47560870279670286,24.485332018128386,-69.13921570976706,-43.92527240872434,-15.402060264536887,19.28409049789359,44.93744525493849,67.11541364071903,0.10019455252918288,0.10019455252918288,86.8486115599544,-87.64425663980741,29.757023031007893
NQ,discovery,top,60,False,0.016439688715953308,0.9689623912797988,0.5469026518259835,0.8290854572713643,-4.271150410508591,5.138945110963768,1505,False,2.37492491896262,2.7897245147046057,61.77508106259577,1.3023575052934382,43.500981914192785,-87.45289136306367,-51.51040660622752,-19.139523689458706,24.180609672244113,58.66333370462319,90.40878517247374,0.09501661129568106,0.08770764119601329,109.4568561934646,-111.94943109868515,36.68156271571842,2056,False,2.022631144552893,3.0500267351840638,62.3354690141072,0.7554548534674547,33.5827669073289,-92.10912782541908,-55.31626640839726,-20.18818878395584,25.395273359112846,60.195287041119315,88.41608624801323,0.10019455252918288,0.10019455252918288,107.62067242596126,-109.25439764939047,37.794101015740914
NQ,discovery,top,100,False,0.02868353544588108,0.7372812558931846,2.788619190365826,0.5002498750624688,-2.9859175246273186,7.162800098834812,1006,False,5.682993658410844,3.1608125596105374,79.70041781339508,3.7404611752659784,61.978356415721464,-111.17704810309603,-65.12683963490973,-25.229060755493915,37.05098311682031,79.89954791796538,113.44824340146941,0.110337972166998,0.08548707753479125,135.08288716638003,-133.79669958448605,48.20734924849461,1233,False,3.329332728301516,6.308523929097198,80.02145911743689,0.9518419849001526,24.96622027478707,-115.28105335539607,-74.17029053137347,-24.07764667175183,36.808912664720864,75.68155503513815,108.85404019745687,0.10056772100567721,0.10056772100567721,134.74604740603309,-144.44673733071238,49.94145745504305
NQ,discovery,bottom,5,False,0.051298057240389716,3.601962229703246e-08,0.06669940627108811,0.9850074962518741,-3.0843614891875983,3.2937592429412077,3916,False,0.04627129464096786,0.7251029785770857,19.97721859637891,0.5488468576542962,27.50636912094093,-30.204459058262856,-17.356617495503656,-6.258372452827842,7.2145448621102615,17.211432515321647,28.046781427493173,0.13687436159346272,0.13202247191011235,28.68225272418733,-32.183191434899626,11.999162855152065,24673,False,0.16820752857369425,0.3170342502678558,17.732948047144752,0.4821474513832081,88.86301611010364,-22.267479056740314,-13.501074417546553,-4.990466928559423,5.697356426617173,13.899749714521013,22.03736588380467,0.10002837109390832,0.10002837109390832,28.75507674902843,-29.801241781372507,9.671561201063017
NQ,discovery,bottom,10,False,0.03469317111007131,0.00554398755911393,3.267953236068616,0.39030484757621187,-2.1863614309249986,8.023314778641174,3035,False,0.331007151984656,1.0281983394588856,29.0867683429406,3.08911424625746,80.84977288017673,-41.31517992190415,-24.17837172985959,-8.596829416211428,10.019301925621171,25.026061488315317,36.52048567609544,0.12751235584843493,0.1242174629324547,42.164798857937,-44.94327489711639,16.49718120755191,12336,False,0.3357895237498376,0.5717117628978308,24.889522713093932,-0.17883898981115579,65.08740414992332,-31.975889962692627,-19.452796921498596,-7.1975333172735745,8.516919115371667,20.312507970903226,32.77212714283995,0.10003242542153049,0.10003242542153049,41.39366279726513,-43.18564553962045,14.06367909546769
NQ,discovery,bottom,20,False,0.03198984050107282,0.06201346824422361,-1.3655801006554804,0.5877061469265368,-4.671124081222651,1.5599014095271093,2317,False,0.39539875254928486,1.9885599316871172,38.56316844360165,-0.7811364692132174,18.51284197633093,-54.50345425493097,-35.01561538658549,-11.401588150420361,14.53939928669934,34.16430641592472,53.153163469437466,0.11782477341389729,0.1251618472162279,59.869646275248755,-63.78560230835081,23.153483022363964,6168,False,0.6711191928720612,1.2623453529603257,35.095177538719696,0.584443631442263,47.86055552780399,-48.72937131094063,-27.995100964962493,-10.401644391421216,12.600652065536956,30.151671801163186,46.09358199693745,0.10003242542153049,0.10003242542153049,59.176443385116784,-61.71274280665517,20.231267759469397
NQ,discovery,bottom,40,False,0.023659723447526537,0.5670638143124188,-1.7424892373539984,0.23938030984507747,-3.9007359118439298,0.5089182844724732,1676,False,0.07180001239850732,2.276215450405239,53.364881528161405,-1.2668805345572955,16.689048562953122,-79.91785681402463,-47.58676793954031,-16.87966408048358,21.14486854422615,47.78163197632135,72.68404731795297,0.11097852028639618,0.110381861575179,83.42434645100882,-96.38008454442017,32.260352573089875,3084,False,1.3446653687933754,1.7633807130235102,50.12242882130176,0.47560870279670286,24.485332018128386,-69.13921570976706,-43.92527240872434,-15.402060264536887,19.28409049789359,44.93744525493849,67.11541364071903,0.10019455252918288,0.10019455252918288,86.8486115599544,-87.64425663980741,29.757023031007893
NQ,discovery,bottom,60,False,0.034510442914934096,0.28766654366860095,-1.6624512479392997,0.5872063968015993,-4.448374153639813,1.0135812500177628,1311,False,0.5722663054793353,3.3049026960374484,60.47037140950149,-0.9069963944718451,7.523374080223336,-97.86887342890516,-57.258383758411746,-20.625214745783605,27.315989652682006,58.016352648417865,82.2350166895569,0.09458428680396644,0.10373760488176964,103.02102574318468,-117.37602429469077,38.96095641263361,2056,False,2.022631144552893,3.0500267351840638,62.3354690141072,0.7554548534674547,33.5827669073289,-92.10912782541908,-55.31626640839726,-20.18818878395584,25.395273359112846,60.195287041119315,88.41608624801323,0.10019455252918288,0.10019455252918288,107.62067242596126,-109.25439764939047,37.794101015740914
NQ,discovery,bottom,100,False,0.04210368978853962,0.29795758747812967,0.248910321291267,0.9005497251374313,-3.9199150500234583,4.26338295848233,917,False,1.7408236751022204,4.717233985527258,86.5187529201816,1.2007523061914196,30.835884755941414,-128.16846886319854,-78.43772412503601,-30.40437823046527,34.90087893757598,79.63091960288837,114.0817277028527,0.1079607415485278,0.10905125408942203,137.37119488103673,-147.66118857970108,51.869482931328065,1233,False,3.329332728301516,6.308523929097198,80.02145911743689,0.9518419849001526,24.96622027478707,-115.28105335539607,-74.17029053137347,-24.07764667175183,36.808912664720864,75.68155503513815,108.85404019745687,0.10056772100567721,0.10056772100567721,134.74604740603309,-144.44673733071238,49.94145745504305
